,zone_idx,day_of_week,dayflag,accessibility_score,minutes
478,72,0.0,False,0.0001563966218329,1.8566666666666667
479,72,0.0,True,0.0001563966218329,3.265833333333333
480,72,1.0,False,0.0001563966218329,2.0862745098039217
481,72,1.0,True,0.0001563966218329,3.917777777777778
482,72,2.0,False,0.0001563966218329,3.125
483,72,2.0,True,0.0001563966218329,2.3625000000000003
484,72,3.0,False,0.0001563966218329,2.0527777777777776
485,72,3.0,True,0.0001563966218329,3.31078431372549
486,72,4.0,False,0.0001563966218329,3.55
487,72,4.0,True,0.0001563966218329,2.293939393939394
488,72,5.0,False,0.0001563966218329,1.5833333333333333
489,72,5.0,True,0.0001563966218329,3.328333333333333
490,72,6.0,False,0.0001563966218329,1.7166666666666668
491,72,6.0,True,0.0001563966218329,2.331746031746032
492,73,0.0,False,0.0004887329461932,3.522727272727273
493,73,0.0,True,0.0004887329461932,2.123333333333333
494,73,1.0,False,0.0004887329461932,2.123809523809524
495,73,1.0,True,0.0004887329461932,1.8254901960784313
496,73,2.0,False,0.0004887329461932,2.1976190476190474
497,73,2.0,True,0.0004887329461932,2.4227272727272724
498,73,3.0,False,0.0004887329461932,2.8208333333333333
499,73,3.0,True,0.0004887329461932,2.46
500,73,4.0,False,0.0004887329461932,1.7600000000000002
501,73,4.0,True,0.0004887329461932,2.006666666666667
502,73,5.0,False,0.0004887329461932,4.398611111111111
503,73,5.0,True,0.0004887329461932,2.617948717948718
504,73,6.0,False,0.0004887329461932,2.011111111111111
505,73,6.0,True,0.0004887329461932,4.684722222222223
506,74,0.0,False,0.0004887329461932,3.2166666666666663
507,74,0.0,True,0.0004887329461932,3.475490196078431
508,74,1.0,False,0.0004887329461932,4.373333333333333
509,74,1.0,True,0.0004887329461932,2.9483333333333333
510,74,2.0,False,0.0004887329461932,2.607142857142857
511,74,2.0,True,0.0004887329461932,3.005
512,74,3.0,False,0.0004887329461932,6.017777777777778
513,74,3.0,True,0.0004887329461932,3.259649122807018
514,74,4.0,False,0.0004887329461932,4.0283950617283955
515,74,4.0,True,0.0004887329461932,3.4826923076923078
